Observasi_ID,Tanggal_Observasi,Grid_ID,Jenis_Lokasi,Latitude_Dummy,Longitude_Dummy,Persentase_Lumut,Persentase_Vegetasi,Air_Tenang,Paparan_Matahari,Luas_Genangan_m2,Curah_Hujan_30_Hari_mm,Pendatang_30_Hari,Pendatang_Dari_Endemis,Pekerja_Mobil,Riwayat_Perjalanan_Endemis,Skor_Mobilitas_0_100,Kasus_Malaria_1km_30Hari,Jarak_Hutan_m,Jarak_Sawah_m,Jarak_Sungai_m,Jarak_Rawa_m,Jarak_Tambang_m,Jarak_Permukiman_m,Jarak_Puskesmas_m,Habitat_Risk_Score_0_100,Mobility_Risk_Score_0_100,Risiko_Gabungan_0_100,Kategori_Habitat_5,Kategori_Heatmap_4,Foto_Dokumentasi_ID
OBS-HJ-01826,2025-12-28,HJ-G-0461,Rawa,-3.491441,138.509472,59,57,Ya,Sedang,50.2,347,4,0,3,0,22,1,1100,1170,1300,0,2300,500,1890,88,22,64,Very High,Sedang,IMG-HJ-01826.jpg
OBS-HJ-01827,2025-12-07,HJ-G-1265,Sawah,-3.477027,138.513081,78,59,Ya,Tinggi,58.2,336,1,1,6,0,20,1,300,0,0,760,2420,500,1820,93,20,67,Very High,Sedang,IMG-HJ-01827.jpg
OBS-HJ-01828,2026-03-04,HJ-G-1829,Sawah,-3.467117,138.52571,40,15,Ya,Sedang,6.8,243,4,0,4,0,39,2,360,0,1390,2480,2380,1710,2230,56,39,49,Medium,Rendah,IMG-HJ-01828.jpg
OBS-HJ-01829,2026-04-09,HJ-G-0910,Rawa,-3.483333,138.50857,64,66,Ya,Tinggi,19.3,218,0,0,1,0,20,0,200,420,400,0,2530,100,1980,85,20,59,Very High,Sedang,IMG-HJ-01829.jpg
OBS-HJ-01830,2026-04-06,HJ-G-1442,Sawah,-3.474324,138.537438,21,69,Ya,Rendah,13.1,175,1,0,0,0,4,1,1840,0,460,3000,1400,710,1910,69,4,48,High,Rendah,IMG-HJ-01830.jpg
OBS-HJ-01831,2026-01-05,HJ-G-1409,Hutan,-3.474324,138.507668,61,82,Ya,Rendah,32.2,361,4,0,3,4,58,0,0,320,520,900,3080,730,2480,83,58,66,Very High,Sedang,IMG-HJ-01831.jpg
OBS-HJ-01832,2026-01-12,HJ-G-0090,Belukar/Lahan Terbuka,-3.498649,138.535634,15,41,Ya,Rendah,8.3,411,0,0,2,3,69,2,3500,1970,2140,2530,300,200,1660,55,69,54,Medium,Sedang,IMG-HJ-01832.jpg
OBS-HJ-01833,2026-06-01,HJ-G-0292,Bekas Tambang,-3.495045,138.537438,57,77,Ya,Sedang,18.8,139,6,2,17,7,80,0,3280,1680,1840,2630,0,100,1540,83,80,70,Very High,Sedang,IMG-HJ-01833.jpg
OBS-HJ-01834,2025-12-14,HJ-G-1422,Sawah,-3.474324,138.519396,63,44,Tidak,Sedang,18.3,401,0,0,1,0,15,1,280,0,380,1410,2050,980,1610,60,15,44,Medium,Rendah,IMG-HJ-01834.jpg
OBS-HJ-01835,2026-02-22,HJ-G-2244,Perkebunan,-3.45991,138.539242,23,27,Tidak,Sedang,3.2,345,7,2,15,2,75,0,1900,760,2010,4100,3010,2300,3370,34,75,37,Low,Rendah,IMG-HJ-01835.jpg
OBS-HJ-01836,2025-10-11,HJ-G-2140,Perkebunan,-3.461712,138.535634,32,39,Tidak,Tinggi,2.5,255,1,1,15,0,20,1,1460,360,1750,3680,2800,2100,3030,36,20,30,Low,Rendah,IMG-HJ-01836.jpg
OBS-HJ-01837,2026-03-27,HJ-G-1398,Perkebunan,-3.475225,138.542851,39,34,Tidak,Sedang,7.4,252,1,0,17,0,40,5,2440,400,930,3510,1480,630,2290,46,40,50,Medium,Rendah,IMG-HJ-01837.jpg
OBS-HJ-01838,2025-11-03,HJ-G-0027,Belukar/Lahan Terbuka,-3.49955,138.523906,10,9,Tidak,Sedang,7.7,293,0,0,2,0,55,2,2620,1900,2100,1390,1000,100,1390,24,55,31,Low,Rendah,IMG-HJ-01838.jpg
OBS-HJ-01839,2026-01-27,HJ-G-1175,Sawah,-3.478829,138.522102,75,62,Ya,Rendah,32.0,405,0,0,2,0,20,1,850,0,50,1280,1490,500,1020,85,20,62,Very High,Sedang,IMG-HJ-01839.jpg
OBS-HJ-01840,2026-02-02,HJ-G-0859,Rawa,-3.484234,138.507668,71,54,Ya,Tinggi,36.6,363,2,2,5,2,76,0,300,570,480,0,2600,220,2060,87,76,72,Very High,Sedang,IMG-HJ-01840.jpg
OBS-HJ-01841,2025-10-06,HJ-G-2223,Hutan,-3.45991,138.520298,61,35,Tidak,Sedang,8.7,237,2,0,9,1,26,0,0,420,1940,2820,3350,2550,3090,49,26,37,Medium,Rendah,IMG-HJ-01841.jpg
OBS-HJ-01842,2026-02-06,HJ-G-0345,Permukiman,-3.494144,138.540144,11,0,Tidak,Sedang,6.8,319,9,1,4,1,27,2,3400,1700,1880,2920,100,0,1750,40,27,36,Low,Rendah,IMG-HJ-01842.jpg
OBS-HJ-01843,2025-11-02,HJ-G-1009,Hutan,-3.481532,138.507668,68,72,Tidak,Sedang,5.3,249,4,0,4,1,50,2,0,360,180,100,2690,140,2130,72,50,62,High,Sedang,IMG-HJ-01843.jpg
OBS-HJ-01844,2025-11-23,HJ-G-2297,Perkebunan,-3.459009,138.541949,22,34,Ya,Rendah,1.3,286,0,0,7,0,12,1,2210,1000,2200,4390,3160,2400,3600,43,12,33,Medium,Rendah,IMG-HJ-01844.jpg
OBS-HJ-01845,2026-04-23,HJ-G-0552,Rawa,-3.48964,138.501353,87,89,Ya,Rendah,62.6,242,0,0,0,3,81,0,500,1490,1290,0,3200,1130,2740,96,81,79,Very High,Tinggi,IMG-HJ-01845.jpg
OBS-HJ-01846,2025-11-05,HJ-G-1891,Sawah,-3.466216,138.536536,23,56,Ya,Tinggi,33.7,354,0,0,0,0,2,1,1500,0,1260,3410,2300,1600,2610,61,2,42,High,Rendah,IMG-HJ-01846.jpg
OBS-HJ-01847,2026-05-12,HJ-G-1359,Hutan,-3.475225,138.507668,77,79,Ya,Rendah,7.0,161,4,1,9,1,37,0,0,300,430,800,3020,630,2430,81,37,60,Very High,Sedang,IMG-HJ-01847.jpg
OBS-HJ-01848,2026-02-25,HJ-G-2140,Perkebunan,-3.461712,138.535634,15,31,Tidak,Sedang,6.0,352,0,0,13,0,43,0,1460,360,1750,3680,2800,2100,3030,35,43,31,Low,Rendah,IMG-HJ-01848.jpg
OBS-HJ-01849,2025-12-30,HJ-G-0202,Belukar/Lahan Terbuka,-3.495946,138.501353,37,15,Tidak,Sedang,18.3,371,0,0,0,0,17,0,1200,2020,1920,220,3240,1200,2900,57,17,40,Medium,Rendah,IMG-HJ-01849.jpg
OBS-HJ-01850,2026-05-05,HJ-G-1781,Sawah,-3.468018,138.527515,31,29,Tidak,Sedang,21.2,118,0,0,0,0,17,0,580,0,1320,2550,2210,1550,2140,46,17,33,Medium,Rendah,IMG-HJ-01850.jpg
OBS-HJ-01851,2025-12-02,HJ-G-1717,Hutan,-3.468919,138.514885,72,61,Tidak,Tinggi,6.8,332,0,0,5,1,18,1,0,570,870,1680,2830,1390,2370,54,18,41,Medium,Rendah,IMG-HJ-01851.jpg
OBS-HJ-01852,2026-03-17,HJ-G-1975,Hutan,-3.464414,138.522102,55,44,Tidak,Rendah,36.8,334,1,0,1,0,36,2,0,100,1510,2470,2820,2100,2570,49,36,44,Medium,Rendah,IMG-HJ-01852.jpg
OBS-HJ-01853,2025-12-12,HJ-G-2173,Hutan,-3.460811,138.520298,58,73,Ya,Rendah,11.1,358,3,1,3,0,13,1,0,360,1840,2730,3260,2450,3000,68,13,49,High,Rendah,IMG-HJ-01853.jpg
OBS-HJ-01854,2025-10-09,HJ-G-1299,Perkebunan,-3.477027,138.543753,21,27,Tidak,Sedang,3.7,268,3,0,9,0,51,0,2600,540,1000,3540,1340,500,2270,40,51,36,Low,Rendah,IMG-HJ-01854.jpg
OBS-HJ-01855,2025-11-25,HJ-G-1764,Hutan,-3.468018,138.512179,58,27,Tidak,Sedang,23.0,343,0,0,1,0,14,1,0,760,1000,1680,3110,1410,2620,48,14,36,Medium,Rendah,IMG-HJ-01855.jpg
OBS-HJ-01856,2026-01-24,HJ-G-1700,Perkebunan,-3.46982,138.544655,21,35,Tidak,Tinggi,3.7,399,3,0,12,0,46,2,2450,540,1390,3940,2100,1260,2830,30,46,34,Low,Rendah,IMG-HJ-01856.jpg
OBS-HJ-01857,2026-01-17,HJ-G-0557,Rawa,-3.48964,138.505864,90,89,Tidak,Tinggi,87.8,299,4,0,0,0,41,2,710,1170,1100,0,2700,850,2250,69,41,58,High,Sedang,IMG-HJ-01857.jpg
OBS-HJ-01858,2025-11-13,HJ-G-1595,Sawah,-3.471622,138.540144,65,62,Tidak,Rendah,48.6,320,0,0,0,0,37,2,2020,0,880,3400,1750,1000,2340,53,37,47,Medium,Rendah,IMG-HJ-01858.jpg
OBS-HJ-01859,2026-05-12,HJ-G-1119,Sawah,-3.47973,138.516689,41,51,Ya,Tinggi,4.9,174,0,0,1,0,39,0,670,0,290,780,1920,320,1320,75,39,57,High,Sedang,IMG-HJ-01859.jpg
OBS-HJ-01860,2026-06-15,HJ-G-2020,Hutan,-3.463514,138.517591,57,32,Tidak,Sedang,9.5,126,5,0,7,2,79,1,0,600,1490,2340,3140,2060,2790,38,79,43,Low,Rendah,IMG-HJ-01860.jpg
OBS-HJ-01861,2026-04-21,HJ-G-0207,Rawa,-3.495946,138.505864,78,72,Ya,Rendah,18.4,182,0,0,0,0,34,0,1300,1790,1800,0,2750,700,2430,81,34,59,Very High,Sedang,IMG-HJ-01861.jpg
OBS-HJ-01862,2025-12-18,HJ-G-1776,Sawah,-3.468018,138.523004,75,44,Ya,Tinggi,17.8,321,0,0,0,0,10,1,100,0,1180,2200,2420,1700,2160,65,10,47,High,Rendah,IMG-HJ-01862.jpg
OBS-HJ-01863,2026-05-22,HJ-G-0156,Belukar/Lahan Terbuka,-3.496847,138.504962,38,26,Tidak,Sedang,7.7,149,0,0,0,0,23,0,1360,1920,1910,100,2860,810,2560,45,23,34,Medium,Rendah,IMG-HJ-01863.jpg
OBS-HJ-01864,2025-12-26,HJ-G-1704,Hutan,-3.468919,138.503157,71,57,Ya,Sedang,17.2,343,1,1,7,1,22,0,0,1060,1290,1530,3830,1480,3240,69,22,49,High,Rendah,IMG-HJ-01864.jpg
OBS-HJ-01865,2025-10-28,HJ-G-1787,Sawah,-3.468018,138.532927,14,36,Ya,Sedang,11.8,187,1,0,0,0,34,1,1140,0,1070,2970,2100,1400,2260,60,34,48,Medium,Rendah,IMG-HJ-01865.jpg
OBS-HJ-01866,2025-12-25,HJ-G-1966,Hutan,-3.464414,138.513983,64,59,Ya,Tinggi,26.0,387,1,0,3,0,52,1,0,1000,1380,2120,3280,1840,2860,67,52,56,High,Sedang,IMG-HJ-01866.jpg
OBS-HJ-01867,2026-01-07,HJ-G-0710,Rawa,-3.486937,138.50857,69,100,Ya,Tinggi,109.8,424,0,0,0,0,0,2,600,760,790,0,2430,500,1930,88,0,62,Very High,Sedang,IMG-HJ-01867.jpg
OBS-HJ-01868,2025-10-20,HJ-G-2188,Perkebunan,-3.460811,138.533829,24,12,Ya,Sedang,3.9,248,7,0,4,0,68,1,1300,400,1850,3610,2900,2200,3060,53,68,50,Medium,Rendah,IMG-HJ-01868.jpg
OBS-HJ-01869,2026-03-18,HJ-G-2472,Belukar/Lahan Terbuka,-3.455405,138.519396,37,0,Tidak,Tinggi,3.9,276,0,0,2,0,16,0,220,890,2410,3260,3850,2970,3600,31,16,23,Low,Sangat Rendah,IMG-HJ-01869.jpg
OBS-HJ-01870,2026-04-15,HJ-G-1568,Hutan,-3.471622,138.515787,47,51,Tidak,Tinggi,4.5,185,0,0,7,1,3,1,0,280,580,1430,2550,1170,2070,51,3,36,Medium,Rendah,IMG-HJ-01870.jpg
OBS-HJ-01871,2026-03-05,HJ-G-1121,Sawah,-3.47973,138.518493,69,38,Ya,Tinggi,80.9,270,1,0,3,0,4,2,730,0,220,920,1750,400,1170,88,4,63,Very High,Sedang,IMG-HJ-01871.jpg
OBS-HJ-01872,2025-10-13,HJ-G-1189,Sawah,-3.478829,138.534732,41,64,Ya,Tinggi,69.0,252,1,0,3,0,42,1,1840,0,130,2530,900,200,1340,87,42,67,Very High,Sedang,IMG-HJ-01872.jpg
OBS-HJ-01873,2025-11-19,HJ-G-0641,Bekas Tambang,-3.488739,138.536536,70,67,Ya,Tinggi,23.0,299,4,3,30,9,90,4,2690,980,1170,2500,0,220,1180,84,90,82,Very High,Tinggi,IMG-HJ-01873.jpg
OBS-HJ-01874,2026-02-14,HJ-G-1127,Sawah,-3.47973,138.523906,40,73,Ya,Sedang,14.2,364,2,1,2,0,33,3,1030,0,50,1390,1270,400,860,86,33,70,Very High,Sedang,IMG-HJ-01874.jpg
OBS-HJ-01875,2026-01-08,HJ-G-2111,Hutan,-3.461712,138.509472,69,44,Ya,Rendah,5.6,431,3,0,2,0,44,0,0,1500,1750,2310,3830,2100,3370,66,44,52,High,Sedang,IMG-HJ-01875.jpg
OBS-HJ-01876,2025-11-07,HJ-G-2036,Perkebunan,-3.463514,138.532025,38,51,Ya,Sedang,14.6,344,0,0,12,0,44,1,1020,100,1580,3250,2610,1910,2710,60,44,50,Medium,Rendah,IMG-HJ-01876.jpg
OBS-HJ-01877,2025-11-20,HJ-G-1231,Sawah,-3.477928,138.527515,61,59,Tidak,Tinggi,25.3,303,11,1,1,2,65,4,1130,0,320,1840,1210,540,1040,65,65,65,High,Sedang,IMG-HJ-01877.jpg
OBS-HJ-01878,2025-11-11,HJ-G-0043,Belukar/Lahan Terbuka,-3.49955,138.53834,0,57,Ya,Tinggi,1.5,276,0,0,6,0,19,0,3740,2180,2330,2850,450,410,1940,53,19,38,Medium,Rendah,IMG-HJ-01878.jpg
OBS-HJ-01879,2025-10-26,HJ-G-0122,Permukiman,-3.497748,138.519396,5,28,Tidak,Sedang,0.8,191,3,3,1,3,61,3,2160,1700,2010,860,1360,0,1380,28,61,38,Low,Rendah,IMG-HJ-01879.jpg
OBS-HJ-01880,2026-02-05,HJ-G-1201,Hutan,-3.477928,138.500451,68,68,Ya,Rendah,6.8,378,0,0,3,1,21,0,0,1100,830,720,3580,1030,3010,70,21,50,High,Rendah,IMG-HJ-01880.jpg
OBS-HJ-01881,2025-12-31,HJ-G-1907,Hutan,-3.465315,138.505864,37,64,Ya,Rendah,5.6,327,0,0,2,0,56,0,0,1210,1500,1900,3830,1750,3300,57,56,48,Medium,Rendah,IMG-HJ-01881.jpg
OBS-HJ-01882,2026-04-26,HJ-G-1997,Perkebunan,-3.464414,138.541949,16,39,Tidak,Tinggi,13.9,217,1,0,9,0,55,0,2100,570,1650,4000,2570,1800,3090,30,55,31,Low,Rendah,IMG-HJ-01882.jpg
OBS-HJ-01883,2026-03-04,HJ-G-0059,Belukar/Lahan Terbuka,-3.498649,138.507668,36,48,Tidak,Sedang,5.5,272,2,0,0,0,60,1,1660,1990,2080,200,2620,580,2390,51,60,48,Medium,Rendah,IMG-HJ-01883.jpg
OBS-HJ-01884,2026-06-09,HJ-G-1073,Sawah,-3.480631,138.520298,41,93,Ya,Tinggi,3.3,111,0,0,1,0,16,0,890,0,210,1000,1530,300,960,75,16,52,High,Sedang,IMG-HJ-01884.jpg
OBS-HJ-01885,2026-02-16,HJ-G-1466,Hutan,-3.473423,138.513983,64,72,Ya,Sedang,31.1,356,0,0,9,1,25,0,0,140,380,1170,2560,890,2030,82,25,58,Very High,Sedang,IMG-HJ-01885.jpg
OBS-HJ-01886,2026-05-03,HJ-G-0872,Permukiman,-3.484234,138.519396,9,41,Tidak,Sedang,8.6,156,8,1,0,1,47,3,1210,200,620,730,1390,0,800,47,47,47,Medium,Rendah,IMG-HJ-01886.jpg
OBS-HJ-01887,2026-02-16,HJ-G-0418,Permukiman,-3.492342,138.515787,34,49,Tidak,Tinggi,4.2,352,5,0,2,0,32,1,1440,1100,1600,220,1600,0,1270,40,32,35,Low,Rendah,IMG-HJ-01887.jpg
OBS-HJ-01888,2026-02-22,HJ-G-0681,Permukiman,-3.487838,138.527515,5,17,Tidak,Sedang,12.2,346,4,1,4,2,65,2,2000,600,780,1500,420,0,180,41,65,44,Medium,Rendah,IMG-HJ-01888.jpg
OBS-HJ-01889,2026-04-21,HJ-G-1916,Hutan,-3.465315,138.513983,55,61,Tidak,Rendah,71.0,270,0,0,4,0,11,0,0,940,1280,2020,3200,1750,2770,58,11,40,Medium,Rendah,IMG-HJ-01889.jpg
OBS-HJ-01890,2026-04-23,HJ-G-1334,Sawah,-3.476126,138.530221,91,43,Tidak,Sedang,29.0,245,0,0,1,0,12,2,1250,0,400,2200,1260,610,1320,65,12,49,High,Rendah,IMG-HJ-01890.jpg
OBS-HJ-01891,2025-12-15,HJ-G-2296,Perkebunan,-3.459009,138.541046,14,36,Ya,Sedang,5.8,397,5,1,5,0,20,0,2110,940,2160,4310,3140,2400,3550,50,20,37,Medium,Rendah,IMG-HJ-01891.jpg
OBS-HJ-01892,2025-12-09,HJ-G-1883,Sawah,-3.466216,138.529319,46,34,Tidak,Tinggi,15.5,387,1,0,0,0,14,1,710,0,1380,2830,2350,1680,2360,34,14,27,Low,Rendah,IMG-HJ-01892.jpg
OBS-HJ-01893,2026-06-01,HJ-G-2450,Belukar/Lahan Terbuka,-3.456306,138.544655,22,33,Ya,Sedang,2.4,106,0,0,0,0,9,0,2550,1420,2590,4810,3520,2730,4010,36,9,25,Low,Sangat Rendah,IMG-HJ-01893.jpg
OBS-HJ-01894,2026-03-06,HJ-G-1434,Sawah,-3.474324,138.530221,63,58,Tidak,Tinggi,92.1,333,1,1,0,0,43,3,1140,0,570,2300,1460,810,1510,58,43,54,Medium,Sedang,IMG-HJ-01894.jpg
OBS-HJ-01895,2026-05-29,HJ-G-1163,Sawah,-3.478829,138.511276,42,72,Tidak,Sedang,7.6,143,6,1,3,0,37,0,200,0,110,510,2470,220,1880,65,37,50,High,Rendah,IMG-HJ-01895.jpg
OBS-HJ-01896,2026-01-25,HJ-G-0135,Permukiman,-3.497748,138.531123,14,34,Ya,Rendah,9.8,420,9,3,7,3,81,3,3080,1730,1920,2020,320,0,1300,57,81,60,Medium,Sedang,IMG-HJ-01896.jpg
OBS-HJ-01897,2026-03-25,HJ-G-1292,Sawah,-3.477027,138.537438,35,55,Ya,Tinggi,59.4,297,3,0,1,0,7,4,1970,0,300,2880,1100,410,1700,73,7,58,High,Sedang,IMG-HJ-01897.jpg
OBS-HJ-01898,2026-03-10,HJ-G-0950,Belukar/Lahan Terbuka,-3.483333,138.544655,54,43,Ya,Sedang,8.0,293,4,1,1,1,62,4,3020,990,1280,3450,850,140,2110,62,62,62,High,Sedang,IMG-HJ-01898.jpg
OBS-HJ-01899,2026-03-29,HJ-G-0707,Rawa,-3.486937,138.505864,63,49,Ya,Sedang,74.4,248,1,0,0,0,21,0,500,920,810,0,2730,580,2230,89,21,62,Very High,Sedang,IMG-HJ-01899.jpg
OBS-HJ-01900,2026-04-25,HJ-G-0330,Permukiman,-3.494144,138.526613,0,31,Tidak,Sedang,5.0,278,4,0,1,0,28,2,2440,1300,1480,1430,500,0,770,35,28,33,Low,Rendah,IMG-HJ-01900.jpg
OBS-HJ-01901,2025-11-08,HJ-G-0714,Rawa,-3.486937,138.512179,82,70,Ya,Sedang,9.8,308,4,0,1,0,50,5,720,610,930,0,2040,200,1530,94,50,83,Very High,Tinggi,IMG-HJ-01901.jpg
OBS-HJ-01902,2025-12-13,HJ-G-0083,Permukiman,-3.498649,138.529319,9,2,Tidak,Rendah,12.1,349,5,1,1,0,39,2,2980,1800,1990,1880,500,0,1320,30,39,32,Low,Rendah,IMG-HJ-01902.jpg
OBS-HJ-01903,2026-05-11,HJ-G-0045,Belukar/Lahan Terbuka,-3.49955,138.540144,0,23,Tidak,Sedang,5.2,149,1,0,1,0,0,0,3860,2250,2420,3040,540,500,2080,36,0,23,Low,Sangat Rendah,IMG-HJ-01903.jpg
OBS-HJ-01904,2025-11-24,HJ-G-0885,Permukiman,-3.484234,138.531123,39,20,Tidak,Sedang,10.3,288,6,4,1,4,73,6,1910,320,460,1960,410,0,660,58,73,67,Medium,Sedang,IMG-HJ-01904.jpg
OBS-HJ-01905,2025-10-13,HJ-G-1057,Hutan,-3.480631,138.505864,40,61,Tidak,Rendah,17.1,244,2,0,2,0,49,0,0,510,220,200,2920,360,2350,62,49,50,High,Rendah,IMG-HJ-01905.jpg
OBS-HJ-01906,2026-02-23,HJ-G-0067,Belukar/Lahan Terbuka,-3.498649,138.514885,14,54,Tidak,Sedang,12.1,315,0,0,2,0,20,0,2020,1810,2230,570,1870,200,1770,43,20,32,Medium,Rendah,IMG-HJ-01906.jpg
OBS-HJ-01907,2026-02-14,HJ-G-0093,Belukar/Lahan Terbuka,-3.498649,138.53834,29,38,Tidak,Tinggi,35.8,437,2,0,2,1,28,1,3660,2090,2240,2820,360,320,1870,43,28,36,Medium,Rendah,IMG-HJ-01907.jpg
OBS-HJ-01908,2026-01-19,HJ-G-1078,Sawah,-3.480631,138.524808,56,38,Ya,Sedang,27.1,377,3,0,2,0,32,1,1170,0,20,1430,1130,300,740,80,32,61,High,Sedang,IMG-HJ-01908.jpg
OBS-HJ-01909,2026-01-26,HJ-G-1320,Sawah,-3.476126,138.517591,61,79,Tidak,Sedang,23.2,391,0,0,0,0,44,0,320,0,120,1130,2060,730,1540,69,44,54,High,Sedang,IMG-HJ-01909.jpg
OBS-HJ-01910,2026-06-16,HJ-G-2151,Hutan,-3.460811,138.500451,68,37,Tidak,Rendah,3.2,112,0,0,4,1,8,0,0,1940,2220,2470,4610,2420,4070,36,8,25,Low,Sangat Rendah,IMG-HJ-01910.jpg
OBS-HJ-01911,2026-04-21,HJ-G-0147,Belukar/Lahan Terbuka,-3.497748,138.541949,15,20,Tidak,Sedang,8.9,227,0,0,6,0,1,0,3830,2150,2330,3180,500,420,2120,34,1,22,Low,Sangat Rendah,IMG-HJ-01911.jpg
OBS-HJ-01912,2026-02-18,HJ-G-2107,Hutan,-3.461712,138.505864,59,69,Ya,Sedang,18.0,330,0,0,2,0,5,0,0,1580,1870,2300,4100,2140,3600,67,5,45,High,Rendah,IMG-HJ-01912.jpg
OBS-HJ-01913,2025-12-29,HJ-G-1737,Sawah,-3.468919,138.532927,36,47,Tidak,Sedang,7.9,376,5,0,0,0,64,2,1170,0,970,2910,2000,1300,2170,49,64,49,Medium,Rendah,IMG-HJ-01913.jpg
OBS-HJ-01914,2026-03-19,HJ-G-1097,Belukar/Lahan Terbuka,-3.480631,138.541949,4,22,Ya,Tinggi,20.4,291,1,0,1,0,0,4,2610,570,870,3230,890,100,1910,52,0,43,Medium,Rendah,IMG-HJ-01914.jpg
OBS-HJ-01915,2026-06-20,HJ-G-0882,Permukiman,-3.484234,138.528417,0,62,Ya,Rendah,2.2,125,4,0,2,3,52,2,1720,200,390,1680,570,0,430,63,52,56,High,Sedang,IMG-HJ-01915.jpg
OBS-HJ-01916,2026-04-24,HJ-G-0769,Permukiman,-3.486036,138.516689,9,32,Tidak,Sedang,1.1,188,8,2,5,1,56,2,1030,400,930,400,1580,0,1040,47,56,47,Medium,Rendah,IMG-HJ-01916.jpg
OBS-HJ-01917,2026-06-27,HJ-G-2210,Hutan,-3.45991,138.50857,57,28,Ya,Rendah,9.1,75,3,1,2,0,57,0,0,1630,1960,2500,4050,2300,3590,55,57,47,Medium,Rendah,IMG-HJ-01917.jpg
OBS-HJ-01918,2026-04-19,HJ-G-1809,Hutan,-3.467117,138.507668,50,52,Tidak,Rendah,42.4,262,1,1,5,1,43,0,0,950,1240,1700,3550,1510,3020,52,43,42,Medium,Rendah,IMG-HJ-01918.jpg
OBS-HJ-01919,2026-02-15,HJ-G-1354,Hutan,-3.475225,138.503157,57,66,Ya,Rendah,14.0,378,0,0,2,1,48,0,0,800,720,850,3450,920,2860,75,48,58,High,Sedang,IMG-HJ-01919.jpg
OBS-HJ-01920,2025-11-06,HJ-G-2105,Hutan,-3.461712,138.50406,53,66,Ya,Sedang,1.7,310,0,0,3,0,13,0,0,1660,1950,2310,4240,2180,3730,63,13,44,High,Rendah,IMG-HJ-01920.jpg
OBS-HJ-01921,2025-10-18,HJ-G-0166,Permukiman,-3.496847,138.513983,31,4,Ya,Tinggi,2.5,285,7,0,4,0,45,2,1800,1630,2010,360,1900,0,1710,56,45,50,Medium,Rendah,IMG-HJ-01921.jpg
OBS-HJ-01922,2026-02-07,HJ-G-0506,Rawa,-3.490541,138.504962,76,93,Ya,Sedang,80.9,389,2,0,0,0,36,0,720,1300,1220,0,2800,940,2360,92,36,67,Very High,Sedang,IMG-HJ-01922.jpg
OBS-HJ-01923,2026-05-20,HJ-G-1525,Sawah,-3.472523,138.522102,45,72,Ya,Tinggi,6.9,141,1,1,0,0,1,0,280,0,680,1770,2020,1200,1690,68,1,44,High,Rendah,IMG-HJ-01923.jpg
OBS-HJ-01924,2026-06-10,HJ-G-1047,Permukiman,-3.481532,138.541949,2,9,Tidak,Tinggi,3.3,119,4,0,2,1,56,1,2660,640,920,3200,810,0,1880,28,56,32,Low,Rendah,IMG-HJ-01924.jpg
OBS-HJ-01925,2025-10-17,HJ-G-0171,Permukiman,-3.496847,138.518493,3,0,Tidak,Sedang,4.3,279,4,0,1,0,31,3,2020,1600,1940,720,1430,0,1350,32,31,34,Low,Rendah,IMG-HJ-01925.jpg
OBS-HJ-01926,2025-11-05,HJ-G-0806,Rawa,-3.485135,138.504962,78,71,Ya,Tinggi,33.6,301,0,0,5,0,38,0,280,850,660,0,2860,500,2340,87,38,64,Very High,Sedang,IMG-HJ-01926.jpg
OBS-HJ-01927,2025-12-01,HJ-G-1475,Sawah,-3.473423,138.522102,58,49,Ya,Sedang,5.3,370,6,1,0,1,68,2,360,0,590,1700,1940,1100,1590,70,68,64,High,Sedang,IMG-HJ-01927.jpg
OBS-HJ-01928,2025-11-17,HJ-G-1364,Sawah,-3.475225,138.512179,54,47,Ya,Sedang,43.1,365,0,0,2,0,38,2,100,0,220,920,2610,630,2030,85,38,68,Very High,Sedang,IMG-HJ-01928.jpg
OBS-HJ-01929,2026-02-01,HJ-G-0241,Bekas Tambang,-3.495946,138.536536,70,80,Ya,Sedang,67.7,359,2,1,30,3,78,2,3300,1750,1890,2550,0,100,1520,82,78,74,Very High,Sedang,IMG-HJ-01929.jpg
OBS-HJ-01930,2026-03-29,HJ-G-0781,Permukiman,-3.486036,138.527515,23,28,Ya,Sedang,10.7,321,4,0,4,0,50,2,1840,400,580,1530,540,0,210,64,50,56,High,Sedang,IMG-HJ-01930.jpg
OBS-HJ-01931,2026-01-06,HJ-G-0758,Rawa,-3.486036,138.506766,54,60,Ya,Rendah,40.0,401,2,1,0,0,8,2,450,780,690,0,2650,450,2130,87,8,63,Very High,Sedang,IMG-HJ-01931.jpg
OBS-HJ-01932,2026-05-15,HJ-G-1404,Hutan,-3.474324,138.503157,54,63,Ya,Sedang,3.4,160,0,0,2,0,15,0,0,810,790,950,3500,990,2910,70,15,49,High,Rendah,IMG-HJ-01932.jpg
OBS-HJ-01933,2025-11-14,HJ-G-0372,Permukiman,-3.493243,138.519396,24,58,Tidak,Tinggi,1.8,270,10,0,0,0,37,7,1770,1200,1530,630,1220,0,990,35,37,45,Low,Rendah,IMG-HJ-01933.jpg
OBS-HJ-01934,2025-10-04,HJ-G-0094,Belukar/Lahan Terbuka,-3.498649,138.539242,26,17,Tidak,Sedang,2.7,242,1,0,5,0,22,0,3720,2120,2280,2910,410,360,1940,35,22,27,Low,Rendah,IMG-HJ-01934.jpg
